order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,delivery_delay,suspicious_review
O00828,2025-05-09,2025-05-12,2025-05-21,s048,home & living,494.83,1.0,accra,2.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,volta,9,1
O00829,2025-05-17,2025-05-20,2025-05-25,s012,fashion,373.4,3.0,lagos,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,south east,5,1
O00830,2025-06-21,2025-06-22,2025-06-28,s022,fashion,187.09,3.0,lagos,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,volta,6,1
O00831,2025-06-08,2025-06-12,2025-06-12,s013,health,213.91,4.0,lagos,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,north central,0,1
O00832,2025-06-17,2025-06-17,2025-06-26,s003,toys,259.97,1.0,kano,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,south west,9,1
O00833,2025-05-09,2025-05-09,2025-05-14,s025,toys,207.36,4.0,lagos,2.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,5,1
O00834,2025-06-22,2025-06-25,2025-06-27,s035,groceries,91.0,3.0,lagos,2.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,greater accra,2,1
O00835,2025-05-07,2025-05-07,2025-05-12,s005,fashion,150.0,1.0,accra,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,volta,5,1
O00836,2025-05-26,2025-05-28,2025-05-28,s048,fashion,400.89,3.0,lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,ashanti,0,1
O00837,2025-06-02,2025-06-05,2025-06-13,s045,toys,290.88,1.0,kumasi,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,ashanti,8,1
O00838,2025-04-25,2025-04-28,2025-05-07,s011,electronics,264.84,4.0,kano,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,volta,9,1
O00839,2025-04-13,2025-04-13,2025-04-18,s029,fashion,317.39,1.0,kumasi,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,ashanti,5,1
O00840,2025-04-25,2025-04-25,2025-05-02,s041,groceries,266.32,1.0,kano,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,greater accra,7,1
O00841,2025-04-22,2025-04-24,2025-05-03,s033,toys,266.32,1.0,kano,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,north central,9,1
O00842,2025-06-12,2025-06-12,2025-06-20,s036,groceries,266.32,1.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south east,8,1
O00843,2025-05-21,2025-05-22,2025-05-22,s003,electronics,311.47,2.0,accra,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,ashanti,0,1
O00844,2025-06-09,2025-06-13,2025-06-14,s025,toys,468.23,2.0,lagos,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,1,broken item,express,south east,1,1
O00845,2025-06-05,2025-06-05,2025-06-12,s015,electronics,110.18,3.0,lagos,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south west,7,1
O00846,2025-04-10,2025-04-11,2025-04-15,s005,toys,338.32,4.0,kano,1.0,Fake product and horrible packaging.,-0.75,1,no complaint,pickup,south east,4,1
O00847,2025-05-14,2025-05-14,2025-05-19,s028,electronics,280.07,4.0,kano,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,south east,5,1
O00848,2025-05-03,2025-05-04,2025-05-12,s042,electronics,400.04,3.0,lagos,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,ashanti,8,1
O00849,2025-06-14,2025-06-14,2025-06-22,s006,electronics,238.18,1.0,accra,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south east,8,1
O00850,2025-06-15,2025-06-16,2025-06-18,s044,groceries,350.86,3.0,accra,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,ashanti,2,1
O00851,2025-06-01,2025-06-01,2025-06-10,s038,fashion,71.49,1.0,accra,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,south east,9,1
O00852,2025-05-19,2025-05-20,2025-05-25,s046,groceries,287.23,3.0,accra,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,south west,5,1
O00853,2025-06-06,2025-06-06,2025-06-08,s018,home & living,267.12,1.0,kumasi,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,south east,2,1
O00854,2025-05-09,2025-05-11,2025-05-12,s027,home & living,153.33,1.0,accra,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south east,1,1
O00855,2025-05-26,2025-05-28,2025-05-28,s040,groceries,467.27,4.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,greater accra,0,1
O00856,2025-04-28,2025-04-29,2025-05-04,s012,toys,104.23,4.0,lagos,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,north central,5,1
O00857,2025-06-23,2025-06-24,2025-06-24,s026,health,443.58,4.0,lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,south east,0,1
O00858,2025-04-17,2025-04-18,2025-04-18,s021,health,482.05,4.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,north central,0,1
O00859,2025-05-11,2025-05-13,2025-05-22,s037,groceries,315.12,2.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,ashanti,9,1
O00860,2025-05-14,2025-05-16,2025-05-16,s044,health,79.71,4.0,accra,1.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,south east,0,1
O00861,2025-06-17,2025-06-18,2025-06-21,s014,health,275.09,4.0,kumasi,2.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,north central,3,1
O00862,2025-04-20,2025-04-23,2025-04-30,s024,toy,127.59,4.0,kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,south west,7,1
O00863,2025-05-19,2025-05-20,2025-05-22,s018,living & home,229.9,3.0,kano,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,south west,2,1
O00864,2025-04-20,2025-04-20,2025-04-29,s026,fashon,266.32,2.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south east,9,1
O00865,2025-06-02,2025-06-04,2025-06-11,s050,health,266.32,3.0,accra,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south east,7,1
O00866,2025-05-04,2025-05-04,2025-05-06,s020,groceries,266.32,4.0,lagos,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,greater accra,2,1
O00867,2025-05-23,2025-05-24,2025-05-30,s032,health,335.13,2.0,kumasi,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,ashanti,6,1
O00868,2025-04-17,2025-04-20,2025-04-26,s009,fashion,448.83,3.0,lagos,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,volta,6,1
O00869,2025-06-02,2025-06-02,2025-06-03,s039,fashion,62.46,2.0,lagos,2.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,ashanti,1,1
O00870,2025-06-25,2025-06-28,2025-07-03,s011,groceries,220.68,1.0,kano,2.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,5,1
O00871,2025-06-09,2025-06-10,2025-06-19,s003,toy,67.29,1.0,kumasi,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,south east,9,1
O00872,2025-05-08,2025-05-08,2025-05-17,s027,living & home,319.8,4.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,greater accra,9,1
O00873,2025-06-04,2025-06-07,2025-06-13,s044,fashon,452.18,4.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,north central,6,1
O00874,2025-06-01,2025-06-03,2025-06-08,s028,groceries,466.46,4.0,kumasi,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,south west,5,1
O00875,2025-06-18,2025-06-19,2025-06-28,s007,electronics,352.85,4.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,south east,9,1
O00876,2025-05-29,2025-05-31,2025-06-04,s016,health,15.3,3.0,kumasi,1.0,Very disappointed. Not what was shown online.,-0.975,1,late delivery,pickup,south east,4,1
O00877,2025-05-15,2025-05-19,2025-05-24,s016,home & living,187.16,3.0,accra,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,north central,5,1
O00878,2025-06-20,2025-06-21,2025-06-21,s006,toys,42.94,4.0,lagos,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,greater accra,0,1
O00879,2025-04-14,2025-04-17,2025-04-23,s012,toys,312.3,3.0,kano,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south west,6,1
O00880,2025-05-29,2025-06-02,2025-06-07,s037,fashion,155.22,1.0,accra,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,volta,5,1
O00881,2025-05-05,2025-05-06,2025-05-10,s022,health,398.85,3.0,kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,north central,4,1
O00882,2025-05-05,2025-05-08,2025-05-16,s001,health,80.71,3.0,kumasi,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,north central,8,1
O00883,2025-05-21,2025-05-25,2025-05-25,s013,groceries,234.39,4.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,volta,0,1
O00884,2025-05-05,2025-05-06,2025-05-10,s037,home & living,293.04,2.0,lagos,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,volta,4,1
O00885,2025-05-26,2025-05-30,2025-06-06,s039,health,47.46,3.0,accra,2.0,Fake product and horrible packaging.,-0.75,1,late delivery,pickup,volta,7,1
O00886,2025-05-10,2025-05-10,2025-05-15,s021,groceries,283.08,1.0,kano,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,north central,5,1
O00887,2025-06-09,2025-06-11,2025-06-18,s024,home & living,246.24,2.0,lagos,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,volta,7,1
O00888,2025-04-23,2025-04-27,2025-04-27,s037,health,413.58,3.0,lagos,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,ashanti,0,1
O00889,2025-06-15,2025-06-19,2025-06-24,s035,health,110.08,4.0,accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,greater accra,5,1
O00890,2025-06-17,2025-06-21,2025-06-30,s046,electronics,304.82,3.0,kumasi,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south west,9,1
O00891,2025-04-08,2025-04-09,2025-04-10,s032,home & living,89.0,4.0,kano,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,north central,1,1
O00892,2025-05-05,2025-05-09,2025-05-15,s014,electronics,464.77,2.0,accra,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south east,6,1
O00893,2025-05-06,2025-05-08,2025-05-10,s029,home & living,67.02,3.0,kumasi,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,south west,2,1
O00894,2025-05-24,2025-05-25,2025-06-01,s010,home & living,279.83,4.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,7,1
O00895,2025-04-21,2025-04-23,2025-04-24,s037,home & living,266.32,3.0,lagos,2.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,1,1
O00896,2025-05-18,2025-05-22,2025-05-25,s039,electronics,266.32,2.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,greater accra,3,1
O00897,2025-05-05,2025-05-08,2025-05-17,s010,fashion,24.29,4.0,lagos,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,greater accra,9,1
O00898,2025-05-22,2025-05-24,2025-06-01,s011,toys,282.95,2.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,volta,8,1
O00899,2025-06-20,2025-06-23,2025-06-25,s029,toys,419.88,3.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south east,2,1
O00900,2025-05-11,2025-05-13,2025-05-22,s050,electronics,165.13,4.0,accra,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south west,9,1
O00901,2025-06-02,2025-06-06,2025-06-12,s016,fashion,31.1,1.0,kano,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,south east,6,1
O00902,2025-05-30,2025-06-03,2025-06-08,s049,electronics,413.99,1.0,kano,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,volta,5,1
O00903,2025-04-27,2025-04-30,2025-05-06,s018,toys,126.2,4.0,kano,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,volta,6,1
O00904,2025-06-16,2025-06-17,2025-06-25,s023,groceries,222.55,3.0,kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south east,8,1
O00905,2025-04-27,2025-04-29,2025-05-01,s016,toys,290.79,4.0,kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,south east,2,1
O00906,2025-05-09,2025-05-12,2025-05-15,s027,electronics,359.29,4.0,accra,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,north central,3,1
O00907,2025-04-17,2025-04-19,2025-04-24,s034,health,113.33,4.0,kumasi,2.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,greater accra,5,1
O00908,2025-04-13,2025-04-15,2025-04-24,s021,health,313.48,1.0,kano,1.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,volta,9,1
O00909,2025-06-16,2025-06-17,2025-06-17,s029,health,333.16,1.0,kumasi,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,ashanti,0,1
O00910,2025-05-07,2025-05-09,2025-05-13,s026,groceries,107.07,2.0,accra,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,volta,4,1
O00911,2025-05-10,2025-05-10,2025-05-11,s028,toys,277.76,2.0,lagos,2.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,north central,1,1
O00912,2025-06-11,2025-06-12,2025-06-20,s007,home & living,381.07,2.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,ashanti,8,1
O00913,2025-05-08,2025-05-08,2025-05-16,s009,health,176.87,3.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,greater accra,8,1
O00914,2025-06-16,2025-06-17,2025-06-19,s043,fashion,305.2,2.0,accra,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south east,2,1
O00915,2025-05-05,2025-05-09,2025-05-15,s007,health,416.77,2.0,accra,2.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,volta,6,1
O00916,2025-04-16,2025-04-16,2025-04-25,s050,electronics,435.52,4.0,lagos,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,ashanti,9,1
O00917,2025-04-30,2025-04-30,2025-05-02,s013,groceries,114.71,4.0,kumasi,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,south east,2,1
O00918,2025-05-31,2025-05-31,2025-06-09,s005,home & living,24.04,2.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,greater accra,9,1
O00919,2025-05-10,2025-05-11,2025-05-20,s007,electronics,204.87,3.0,kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,ashanti,9,1
O00920,2025-05-02,2025-05-05,2025-05-05,s049,groceries,357.63,3.0,lagos,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,greater accra,0,1
O00921,2025-04-26,2025-04-30,2025-05-07,s036,fashion,165.6,4.0,kumasi,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south west,7,1
O00922,2025-06-05,2025-06-09,2025-06-13,s047,health,56.73,4.0,lagos,1.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,volta,4,1
O00923,2025-06-13,2025-06-16,2025-06-20,s043,fashion,378.71,1.0,accra,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,greater accra,4,1
O00924,2025-05-28,2025-05-31,2025-06-02,s004,health,247.35,3.0,kano,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,volta,2,1
O00925,2025-04-15,2025-04-17,2025-04-23,s041,Unknown,112.21,1.0,kano,2.0,Item arrived in perfect condition and works well.,1.0,1,late delivery,standard,volta,6,1
O00926,2025-05-02,2025-05-03,2025-05-08,s029,Unknown,141.41,4.0,accra,2.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,greater accra,5,1
O00927,2025-05-04,2025-05-08,2025-05-10,s024,Unknown,415.4,2.0,kumasi,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,south east,2,1
O00928,2025-05-12,2025-05-16,2025-05-19,s035,groceries,266.32,2.0,lagos,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,volta,3,1
O00929,2025-05-07,2025-05-07,2025-05-13,s020,toys,266.32,4.0,lagos,2.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,greater accra,6,1
O00930,2025-06-07,2025-06-07,2025-06-10,s041,toys,266.32,3.0,kumasi,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,greater accra,3,1
O00931,2025-06-20,2025-06-24,2025-06-27,s048,fashion,413.93,2.0,kano,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,north central,3,1
O00932,2025-04-19,2025-04-20,2025-04-23,s031,groceries,272.22,2.0,accra,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,north central,3,1
O00933,2025-05-08,2025-05-08,2025-05-17,s048,fashion,49.8,2.0,lagos,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,south east,9,1
O00934,2025-06-04,2025-06-06,2025-06-14,s003,home & living,67.47,2.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south east,8,1
O00935,2025-06-23,2025-06-27,2025-06-28,s021,groceries,322.57,3.0,kano,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south east,1,1
O00936,2025-04-21,2025-04-24,2025-05-01,s022,electronics,228.76,2.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,7,1
O00937,2025-05-17,2025-05-21,2025-05-28,s010,toys,426.78,2.0,kano,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,south east,7,1
O00938,2025-05-03,2025-05-04,2025-05-05,s001,toys,282.53,4.0,kumasi,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,north central,1,1
O00939,2025-04-12,2025-04-15,2025-04-15,s008,home & living,240.77,3.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south west,0,1
O00940,2025-06-11,2025-06-12,2025-06-21,s032,home & living,392.65,3.0,kano,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,greater accra,9,1
O00941,2025-05-17,2025-05-19,2025-05-26,s012,toys,60.39,2.0,kano,1.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south west,7,1
O00942,2025-04-10,2025-04-11,2025-04-11,s047,electronics,76.19,3.0,kumasi,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,south east,0,1
O00943,2025-04-13,2025-04-16,2025-04-21,s039,health,385.26,2.0,lagos,3.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,volta,5,1
O00944,2025-05-16,2025-05-20,2025-05-29,s035,fashion,145.2,1.0,kumasi,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,volta,9,1
O00945,2025-06-23,2025-06-23,2025-06-28,s027,health,124.33,1.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,volta,5,1
O00946,2025-05-16,2025-05-20,2025-05-25,s030,home & living,39.37,4.0,accra,2.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,volta,5,1
O00947,2025-05-15,2025-05-16,2025-05-25,s038,fashion,65.59,4.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,volta,9,1
O00948,2025-05-09,2025-05-12,2025-05-21,s018,groceries,211.57,1.0,accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,1,wrong color,express,volta,9,1
O00949,2025-04-27,2025-04-30,2025-05-01,s029,toys,136.71,4.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,ashanti,1,1
O00950,2025-04-15,2025-04-17,2025-04-18,s022,Unknown,278.59,4.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,volta,1,1
O00951,2025-06-17,2025-06-20,2025-06-24,s028,Unknown,483.0,1.0,kumasi,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south west,4,1
O00952,2025-04-09,2025-04-13,2025-04-22,s044,Unknown,286.32,4.0,kumasi,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,standard,south west,9,1
O00953,2025-05-22,2025-05-23,2025-06-01,s035,home & living,421.51,4.0,kano,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,volta,9,1
O00954,2025-05-10,2025-05-14,2025-05-17,s020,fashion,80.21,4.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south east,3,1
O00955,2025-05-19,2025-05-22,2025-05-29,s020,home & living,394.54,1.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,south east,7,1
O00956,2025-05-12,2025-05-15,2025-05-16,s010,home & living,341.42,4.0,lagos,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,volta,1,1
O00957,2025-05-27,2025-05-29,2025-06-02,s015,health,134.28,1.0,lagos,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,south west,4,1
O00958,2025-05-20,2025-05-23,2025-05-23,s043,health,320.52,2.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,volta,0,1
O00959,2025-04-07,2025-04-10,2025-04-10,s032,fashion,282.72,3.0,kano,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,ashanti,0,1
O00960,2025-06-07,2025-06-11,2025-06-14,s026,toys,460.01,2.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,north central,3,1
O00961,2025-04-14,2025-04-16,2025-04-16,s018,groceries,151.24,2.0,accra,1.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,ashanti,0,1
O00962,2025-04-29,2025-05-03,2025-05-06,s037,toys,281.63,2.0,kumasi,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,pickup,north central,3,1
O00963,2025-06-25,2025-06-25,2025-06-30,s009,electronics,262.09,2.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,volta,5,1
O00964,2025-06-18,2025-06-18,2025-06-25,s001,toys,494.53,3.0,kumasi,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south east,7,1
O00965,2025-04-22,2025-04-24,2025-04-29,s044,fashion,57.36,3.0,lagos,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,pickup,ashanti,5,1
O00966,2025-04-23,2025-04-25,2025-04-25,s012,fashion,497.83,2.0,accra,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south west,0,1
O00967,2025-06-18,2025-06-18,2025-06-19,s039,groceries,243.47,1.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south west,1,1
O00968,2025-05-03,2025-05-05,2025-05-05,s024,health,344.27,1.0,lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,volta,0,1
O00969,2025-06-13,2025-06-16,2025-06-19,s034,Unknown,72.88,3.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,greater accra,3,1
O00970,2025-06-19,2025-06-21,2025-06-26,s002,Unknown,379.2,4.0,kumasi,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,greater accra,5,1
O00971,2025-04-25,2025-04-29,2025-05-07,s018,fashion,55.33,3.0,lagos,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,south west,8,1
O00972,2025-06-03,2025-06-07,2025-06-12,s008,health,227.09,1.0,accra,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,ashanti,5,1
O00973,2025-04-15,2025-04-16,2025-04-25,s048,electronics,120.76,4.0,lagos,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,pickup,ashanti,9,1
O00974,2025-05-10,2025-05-10,2025-05-13,s043,groceries,266.32,4.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,north central,3,1
O00975,2025-05-31,2025-06-03,2025-06-09,s045,toys,266.32,3.0,kumasi,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,volta,6,1
O00976,2025-04-09,2025-04-11,2025-04-16,s010,home & living,266.32,3.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,ashanti,5,1
O00977,2025-04-27,2025-04-30,2025-05-05,s041,fashion,143.18,2.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south west,5,1
O00978,2025-06-16,2025-06-18,2025-06-21,s030,fashion,85.42,3.0,accra,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,south east,3,1
O00979,2025-05-09,2025-05-13,2025-05-16,s041,toys,188.76,3.0,kumas,2.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,greater accra,3,1
O00980,2025-05-05,2025-05-07,2025-05-11,s021,home & living,282.67,3.0,accra,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,south west,4,1
O00981,2025-04-28,2025-04-28,2025-05-06,s010,toy,368.87,4.0,accra,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,south west,8,1
O00982,2025-04-30,2025-05-03,2025-05-03,s013,living & home,158.48,4.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,volta,0,1
O00983,2025-04-15,2025-04-15,2025-04-21,s045,fashon,160.55,4.0,lagos,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,greater accra,6,1
O00984,2025-05-26,2025-05-26,2025-06-04,s023,electronics,165.81,3.0,accra,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,north central,9,1
O00985,2025-06-03,2025-06-06,2025-06-08,s020,health,238.7,1.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,volta,2,1
O00986,2025-04-08,2025-04-11,2025-04-18,s019,electronics,498.9,4.0,kano,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south east,7,1
O00987,2025-04-21,2025-04-25,2025-04-30,s027,health,10.09,3.0,accra,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,ashanti,5,1
O00988,2025-05-01,2025-05-01,2025-05-10,s016,fashion,40.11,3.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,ashanti,9,1
O00989,2025-05-27,2025-05-27,2025-06-05,s010,health,76.32,1.0,accra,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,ashanti,9,1
